AssignmentId	HITId	AssignmentStatus	AutoApprovalTime	AcceptTime	SubmitTime	ApprovalTime	left	top	width	height	label	RandomID
3QILPRALQ9Q84P1VTR6YTAO4LSZ8N7	3SNR5F7RA5OUC531JCA4RTSNZ6IEI7	Approved	1598223769.0	1598050955.0	1598050969.0	2020-08-22 10:12:12-04:00	113	67	125	126	motorrolling	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3JPSL1DZ5WUMNDUAQPQCP1UZBHENA7	3SNR5F7RA5OUC531JCA4RTSNZ6IEI7	Approved	1598235422.0	1598062604.0	1598062622.0	2020-08-22 10:12:12-04:00	112	65	129	131	motorrolling	LJUtBgT2btty0owASQ1jViFKQsi0MBTtzVC33YiwUnLP2GVXyK
31UV0MXWNU7X3672YDM3CIIWX525IO	3SNR5F7RA5OUC531JCA4RTSNZ6IEI7	Approved	1598241918.0	1598069107.0	1598069118.0	2020-08-22 10:12:12-04:00	74	67	196	139	motorrolling	333ocRzV69PLPr27RtNkLUxOPferFIqLqw6zg0rTXxLpNUt0LO
3WQQ9FUS6EP63GCYQ11P2FOA4SP8B0	3VLL1PIEOTJ2JM50DU1MW0PRZLQOZI	Approved	1598131190.0	1597958361.0	1597958390.0	2020-08-21 09:11:02-04:00	144	95	37	54	jumping	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
35GCEFQ6I9JGKH98KYMWXGN2FA23ZU	3VLL1PIEOTJ2JM50DU1MW0PRZLQOZI	Approved	1598146240.0	1597973429.0	1597973440.0	2020-08-21 09:11:03-04:00	145	97	34	50	jumping	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3Q5ZZ9ZEVSA4E0VPPRACZTOIU4R580	3VLL1PIEOTJ2JM50DU1MW0PRZLQOZI	Approved	1598210275.0	1598037460.0	1598037475.0	2020-08-22 10:12:13-04:00	146	102	34	49	jumping	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
38BQUHLA90V57Z3BO7GUDHP4V5ZOMS	3VLL1PIEOTJ2JM50DU1MW0PRZLQOZI	Approved	1598212175.0	1598039365.0	1598039375.0	2020-08-22 10:12:13-04:00	145	99	35	48	jumping	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3AAJC4I4FKNR5VBXNJEJDN4RBG1ZJX	3VLL1PIEOTJ2JM50DU1MW0PRZLQOZI	Approved	1598217101.0	1598044292.0	1598044301.0	2020-08-22 10:12:14-04:00	144	104	35	45	jumping	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
3ZR9AIQJUF440SMMGIEN1MCMBCY04L	3VLL1PIEOTJ2JM50DU1MW0PRZLQOZI	Approved	1598217933.0	1598045128.0	1598045133.0	2020-08-22 10:12:14-04:00	144	96	38	51	jumping	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
37UEWGM5HX3B8N92NDE0NK668JCR1O	3VLL1PIEOTJ2JM50DU1MW0PRZLQOZI	Approved	1598222749.0	1598049940.0	1598049949.0	2020-08-22 10:12:15-04:00	132	83	58	71	jumping	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3LWJHTCVCGH2M1OAHX4L7W0VD8IFQ3	3VLL1PIEOTJ2JM50DU1MW0PRZLQOZI	Approved	1598236238.0	1598063424.0	1598063438.0	2020-08-22 10:12:15-04:00	145	104	38	42	jumping	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3NAPMVF0Z0A8FP7JX3G8NMPBZF027P	3VLL1PIEOTJ2JM50DU1MW0PRZLQOZI	Approved	1598241807.0	1598069000.0	1598069007.0	2020-08-22 10:12:15-04:00	122	84	96	79	jumping	333ocRzV69PLPr27RtNkLUxOPferFIqLqw6zg0rTXxLpNUt0LO
3PMBY0YE2BYPRQNE9T3YDVP36IJ9C7	359AP8GAHJFIQN2R4U0CAG2B0EU7CC	Approved	1598126136.0	1597953324.0	1597953336.0	2020-08-21 09:11:03-04:00	224	202	135	108	blurcar2	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
3XIQGXAUMG39G5AGLS11DCJ7CB7X7B	359AP8GAHJFIQN2R4U0CAG2B0EU7CC	Approved	1598131458.0	1597958640.0	1597958658.0	2020-08-21 09:11:04-04:00	222	205	134	102	blurcar2	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
32Q90QCQ1WGO5KQJ9H0ITS3M2XCEKL	359AP8GAHJFIQN2R4U0CAG2B0EU7CC	Approved	1598209354.0	1598036523.0	1598036554.0	2020-08-22 10:12:16-04:00	220	204	141	110	blurcar2	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3LS2AMNW5JLWSE13G0NBUQ9956KQO5	359AP8GAHJFIQN2R4U0CAG2B0EU7CC	Approved	1598210584.0	1598037764.0	1598037784.0	2020-08-22 10:12:16-04:00	222	207	137	103	blurcar2	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
39N5ACM9HII8LFWIEYP4XVOA5B7P9U	359AP8GAHJFIQN2R4U0CAG2B0EU7CC	Approved	1598215153.0	1598042344.0	1598042353.0	2020-08-22 10:12:17-04:00	222	205	135	101	blurcar2	QEFVerrYMPqKs2CYnBmuaHXMO2aADmD3p07Nh4KrobbbLb9hsX
3TXMY6UCAIJVJP40QVEKZQFSGT4CQZ	359AP8GAHJFIQN2R4U0CAG2B0EU7CC	Approved	1598216421.0	1598043609.0	1598043621.0	2020-08-22 10:12:17-04:00	227	199	125	111	blurcar2	Ng7OrFBDIN2uTuoHx5FNhoz2bikUnpDTcmdv6hyGn5u8Pco510
3KRVW3HTZRGK5RV4VOX3XMZ5SVWMSJ	359AP8GAHJFIQN2R4U0CAG2B0EU7CC	Approved	1598217091.0	1598044281.0	1598044291.0	2020-08-22 10:12:18-04:00	221	205	134	107	blurcar2	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
3DY4FPOOA5JRUZP0URYPU8DMXMUVRQ	359AP8GAHJFIQN2R4U0CAG2B0EU7CC	Approved	1598217864.0	1598045056.0	1598045064.0	2020-08-22 10:12:18-04:00	210	203	151	107	blurcar2	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3DL65MZB8HA6MMEVH4JK59QEXRJECU	359AP8GAHJFIQN2R4U0CAG2B0EU7CC	Approved	1598223819.0	1598051001.0	1598051019.0	2020-08-22 10:12:18-04:00	224	205	129	105	blurcar2	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3I02618YA41657KLC9KVTRBOIM9PUT	3OND0WXMIZAUGASHDUSJRHR8ZT3EHE	Approved	1598126405.0	1597953597.0	1597953605.0	2020-08-21 09:11:04-04:00	119	72	78	77	faceocc2	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
3ZY8KE4ISNYRIYA0HC9PPI3H1R9VQO	3OND0WXMIZAUGASHDUSJRHR8ZT3EHE	Approved	1598146093.0	1597973281.0	1597973293.0	2020-08-21 09:11:05-04:00	122	74	74	84	faceocc2	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3P1L2B7AD5KL1HLQOVFFD4AFVZEOLT	3OND0WXMIZAUGASHDUSJRHR8ZT3EHE	Approved	1598208480.0	1598035647.0	1598035680.0	2020-08-22 10:12:19-04:00	124	72	71	90	faceocc2	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3SB4CE2TJZQRZ78ESVDLN3LXDSDXAK	3OND0WXMIZAUGASHDUSJRHR8ZT3EHE	Approved	1598211959.0	1598039060.0	1598039159.0	2020-08-22 10:12:19-04:00	118	73	78	86	faceocc2	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3KV0LJBBH6G84CVRGZXY7CU96SSMR8	3OND0WXMIZAUGASHDUSJRHR8ZT3EHE	Approved	1598213680.0	1598040829.0	1598040880.0	2020-08-22 10:12:20-04:00	119	78	81	72	faceocc2	DAlnZGNpTHcEeXtopePuELchwHJbM4r3bOVENW8HKtUqL758th
31Z0PCVWUOA2ZO1WGI04O9Y1ZPMT7B	3OND0WXMIZAUGASHDUSJRHR8ZT3EHE	Approved	1598218209.0	1598045399.0	1598045409.0	2020-08-22 10:12:20-04:00	122	71	73	85	faceocc2	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3R2PKQ87N03VBDS8QC3PTKTIJYSMIR	3OND0WXMIZAUGASHDUSJRHR8ZT3EHE	Approved	1598223463.0	1598050647.0	1598050663.0	2020-08-22 10:12:21-04:00	120	73	74	83	faceocc2	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3TU5ZICBRHWT7MEN9JYFX4J9Q3L8QT	3OND0WXMIZAUGASHDUSJRHR8ZT3EHE	Approved	1598223581.0	1598050764.0	1598050781.0	2020-08-22 10:12:21-04:00	124	63	71	90	faceocc2	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3KYQYYSHYZ2235XYBEHRUR2AMUQODZ	3OND0WXMIZAUGASHDUSJRHR8ZT3EHE	Approved	1598238132.0	1598065318.0	1598065332.0	2020-08-22 10:12:21-04:00	122	67	75	88	faceocc2	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3ZSY5X72N16W4FG3TFCBZGJE1JYRO1	3VI0PC2ZB1FDER5LCCD1ZF9GRLSOXL	Approved	1598131862.0	1597959032.0	1597959062.0	2020-08-21 09:11:05-04:00	90	113	38	107	human9	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3R0T90IZ1W7460AMNZ985CBQAXLCGC	3VI0PC2ZB1FDER5LCCD1ZF9GRLSOXL	Approved	1598146325.0	1597973516.0	1597973525.0	2020-08-21 09:11:05-04:00	89	111	41	114	human9	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3J88R45B2KTYMBEGHEVIDYASCDNXP8	3VI0PC2ZB1FDER5LCCD1ZF9GRLSOXL	Approved	1598208837.0	1598036003.0	1598036037.0	2020-08-22 10:12:22-04:00	92	114	38	107	human9	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
32KTQ2V7RHA20CZ5MIXCGRUF06G9M2	3VI0PC2ZB1FDER5LCCD1ZF9GRLSOXL	Approved	1598212544.0	1598039736.0	1598039744.0	2020-08-22 10:12:22-04:00	90	114	40	107	human9	vjDiTsLzz3zn8BsXPGYKPlnePfOH91w1y0YMHpXBlFCnIMvJ48
3E4GGUZ1TCMWA4E3GX5HRRUX5VRK2W	3VI0PC2ZB1FDER5LCCD1ZF9GRLSOXL	Approved	1598215142.0	1598042333.0	1598042342.0	2020-08-22 10:12:23-04:00	92	112	35	110	human9	QEFVerrYMPqKs2CYnBmuaHXMO2aADmD3p07Nh4KrobbbLb9hsX
31T4R4OBOWBLD7ZLUW5EZZYXB3GC75	3VI0PC2ZB1FDER5LCCD1ZF9GRLSOXL	Approved	1598217112.0	1598044301.0	1598044312.0	2020-08-22 10:12:23-04:00	91	114	37	107	human9	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
3EJJQNKU9V0MCYUGP2HLF7MDP7OHRR	3VI0PC2ZB1FDER5LCCD1ZF9GRLSOXL	Approved	1598218811.0	1598046006.0	1598046011.0	2020-08-22 10:12:24-04:00	89	107	39	115	human9	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
386PBUZZXJS706UT8INA58TTW8VLJ4	3VI0PC2ZB1FDER5LCCD1ZF9GRLSOXL	Approved	1598224187.0	1598051375.0	1598051387.0	2020-08-22 10:12:24-04:00	91	115	36	108	human9	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3FTF2T8WLVDY5OTJQK3ZPPW6YBYW9Q	3VI0PC2ZB1FDER5LCCD1ZF9GRLSOXL	Approved	1598234989.0	1598062168.0	1598062189.0	2020-08-22 10:12:24-04:00	87	110	44	114	human9	LJUtBgT2btty0owASQ1jViFKQsi0MBTtzVC33YiwUnLP2GVXyK
3Q5C1WP23QWM30B4Q61XKJ1AGRG15T	3KWGG5KP7MX1BQ9E8021TYZ1V3PMC2	Approved	1598146159.0	1597973345.0	1597973359.0	2020-08-21 09:11:06-04:00	559	309	26	57	crowds	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3RJSC4XJ14PMWBQMUNXX6EI0B0050M	3KWGG5KP7MX1BQ9E8021TYZ1V3PMC2	Approved	1598155682.0	1597982856.0	1597982882.0	2020-08-21 09:11:06-04:00	559	308	28	58	crowds	tOYgSyAQWUfJCdvtZSEpTewWoOqYxH7KKBNParpBEDl7j7VDGl
3E47SOBEYURI2RGHDN9BQOO6PH0ICB	3KWGG5KP7MX1BQ9E8021TYZ1V3PMC2	Approved	1598208403.0	1598035556.0	1598035603.0	2020-08-22 10:12:25-04:00	562	311	38	72	crowds	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3WQQ9FUS6EP63GCYQ11P2FOA404B8Y	3KWGG5KP7MX1BQ9E8021TYZ1V3PMC2	Approved	1598209268.0	1598036449.0	1598036468.0	2020-08-22 10:12:25-04:00	562	305	26	66	crowds	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3QAPZX2QN88UXE7ZC4VZ87FORXV02G	3KWGG5KP7MX1BQ9E8021TYZ1V3PMC2	Approved	1598211151.0	1598038321.0	1598038351.0	2020-08-22 10:12:26-04:00	555	309	42	58	crowds	DAlnZGNpTHcEeXtopePuELchwHJbM4r3bOVENW8HKtUqL758th
3EO896NRA0QVJJ2YHRP1RZ3AQKFTJB	3KWGG5KP7MX1BQ9E8021TYZ1V3PMC2	Approved	1598217012.0	1598044206.0	1598044212.0	2020-08-22 10:12:26-04:00	562	309	20	54	crowds	QEFVerrYMPqKs2CYnBmuaHXMO2aADmD3p07Nh4KrobbbLb9hsX
39ASUFLU612UPKPQ80F7JMBOY88EXV	3KWGG5KP7MX1BQ9E8021TYZ1V3PMC2	Approved	1598217127.0	1598044313.0	1598044327.0	2020-08-22 10:12:27-04:00	558	310	31	57	crowds	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
3LYA37P8IUIQYHEZZQYSSKX1Z2OKBK	3KWGG5KP7MX1BQ9E8021TYZ1V3PMC2	Approved	1598218621.0	1598045812.0	1598045821.0	2020-08-22 10:12:27-04:00	557	307	27	60	crowds	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3FE2ERCCZ13BS20OGN8MULJZ0C1OPJ	3KWGG5KP7MX1BQ9E8021TYZ1V3PMC2	Approved	1598223331.0	1598050514.0	1598050531.0	2020-08-22 10:12:27-04:00	560	311	28	55	crowds	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
36NEMU28XJ8DC8CDFT74UB2QYYXMWJ	3D0LPO3EBEU2EWVVH8Z3ITGPTRMOYR	Approved	1598131521.0	1597958692.0	1597958721.0	2020-08-21 09:11:07-04:00	192	198	178	164	blurcar4	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3LBXNTKX0VQDUOY90PZLR8AD72F9XL	3D0LPO3EBEU2EWVVH8Z3ITGPTRMOYR	Approved	1598146779.0	1597973968.0	1597973979.0	2020-08-21 09:11:07-04:00	187	196	188	167	blurcar4	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3WAKVUDHU0BHZ1GLGNQET5K3I1EU7K	3D0LPO3EBEU2EWVVH8Z3ITGPTRMOYR	Approved	1598210371.0	1598037554.0	1598037571.0	2020-08-22 10:12:28-04:00	191	197	184	168	blurcar4	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
37UQDCYH61QHCG5LLD0JPRMMW8NV7A	3D0LPO3EBEU2EWVVH8Z3ITGPTRMOYR	Approved	1598210398.0	1598037576.0	1598037598.0	2020-08-22 10:12:28-04:00	193	197	180	166	blurcar4	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
39K0FND3ALAG5V9AEOBCCM5Z6OVMAR	3D0LPO3EBEU2EWVVH8Z3ITGPTRMOYR	Approved	1598212096.0	1598039283.0	1598039296.0	2020-08-22 10:12:29-04:00	192	198	183	160	blurcar4	vjDiTsLzz3zn8BsXPGYKPlnePfOH91w1y0YMHpXBlFCnIMvJ48
3QY5DC2MXVFUEUVRY6OQHXXKGR7UF2	3D0LPO3EBEU2EWVVH8Z3ITGPTRMOYR	Approved	1598217462.0	1598044629.0	1598044662.0	2020-08-22 10:12:29-04:00	193	198	178	164	blurcar4	DAlnZGNpTHcEeXtopePuELchwHJbM4r3bOVENW8HKtUqL758th
3S06PH7KSVZH7DQX5CJGIVP2THZ1D4	3D0LPO3EBEU2EWVVH8Z3ITGPTRMOYR	Approved	1598218359.0	1598045546.0	1598045559.0	2020-08-22 10:12:29-04:00	189	195	181	169	blurcar4	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3FIJLY1B6YZHMPNVHKPW7RAL8BEFPS	3D0LPO3EBEU2EWVVH8Z3ITGPTRMOYR	Approved	1598224051.0	1598051234.0	1598051251.0	2020-08-22 10:12:30-04:00	191	199	181	164	blurcar4	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3XUHV3NRVOTX7BWISV4IC6HHXR25H8	3D0LPO3EBEU2EWVVH8Z3ITGPTRMOYR	Approved	1598234854.0	1598062036.0	1598062054.0	2020-08-22 10:12:30-04:00	192	193	182	166	blurcar4	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3EG49X351Y7QC5WB2IW97YJBHZVX6I	3ULIZ0H1WD0JGGEA04WVV05O5B8515	Approved	1598125342.0	1597952533.0	1597952542.0	2020-08-21 09:11:08-04:00	305	130	70	89	soccer	cnVoWEbzLW4xS3smduvqbK8KBFtA4LlbfEg7vRj0y2YmMw6nGO
3QY5DC2MXVFUEUVRY6OQHXXKGHVUF6	3ULIZ0H1WD0JGGEA04WVV05O5B8515	Approved	1598137253.0	1597964421.0	1597964453.0	2020-08-21 09:11:08-04:00	300	127	76	94	soccer	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3L6L49WXW4S3VZ8NDOKZIH8DSJ7547	3ULIZ0H1WD0JGGEA04WVV05O5B8515	Approved	1598211841.0	1598039023.0	1598039041.0	2020-08-22 10:12:31-04:00	303	131	65	86	soccer	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
33ISQZVXPTHRPOUHLDDPFLQBCDCCC1	3ULIZ0H1WD0JGGEA04WVV05O5B8515	Approved	1598212117.0	1598039309.0	1598039317.0	2020-08-22 10:12:31-04:00	305	134	68	85	soccer	vjDiTsLzz3zn8BsXPGYKPlnePfOH91w1y0YMHpXBlFCnIMvJ48
3L0KT67Y8IBKZ8KIERLERHMC15FYSQ	3ULIZ0H1WD0JGGEA04WVV05O5B8515	Approved	1598217890.0	1598045078.0	1598045090.0	2020-08-22 10:12:32-04:00	231	2	278	357	soccer	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3QAVNHZ3EQZWZDRPECAXC9QA6KSLAD	3ULIZ0H1WD0JGGEA04WVV05O5B8515	Approved	1598222584.0	1598049772.0	1598049784.0	2020-08-22 10:12:32-04:00	298	136	81	82	soccer	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3PM8NZGV82BJMNFVHRA7D302HCUXQQ	3ULIZ0H1WD0JGGEA04WVV05O5B8515	Approved	1598223715.0	1598050895.0	1598050915.0	2020-08-22 10:12:32-04:00	304	131	69	89	soccer	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
39PAAFCODQV4AE2SYG3KUNE4L9AVTQ	3ULIZ0H1WD0JGGEA04WVV05O5B8515	Approved	1598237758.0	1598064943.0	1598064958.0	2020-08-22 10:12:33-04:00	302	132	67	87	soccer	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3GA6AFUKOSJUTW9EECGPX9JXJW33HA	3ULIZ0H1WD0JGGEA04WVV05O5B8515	Approved	1598249781.0	1598076962.0	1598076981.0	2020-08-22 10:12:33-04:00	294	129	80	89	soccer	msdTC7mgCuQIAA3FgK0TB0VPDcPstjPfkxIZSLcc9mI1M9I1SD
3AMW0RGHOHXTAH0CF889FWJUAQHNP0	3T2HW4QDVY2M46QKJRYWOCTHV4I9CQ	Approved	1598126583.0	1597953774.0	1597953783.0	2020-08-21 09:11:08-04:00	283	62	77	242	skating2_1	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
33NF62TLXNXWG0CBNIB9Q8GE7YAJKZ	3T2HW4QDVY2M46QKJRYWOCTHV4I9CQ	Approved	1598146179.0	1597973359.0	1597973379.0	2020-08-21 09:11:09-04:00	293	66	66	236	skating2_1	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3TVRFO09GOA8VQZIPM2BWH18731XLP	3T2HW4QDVY2M46QKJRYWOCTHV4I9CQ	Approved	1598210511.0	1598037682.0	1598037711.0	2020-08-22 10:12:34-04:00	287	66	78	241	skating2_1	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3RSDURM96EHJPPF0DW1920IX0D4YEL	3T2HW4QDVY2M46QKJRYWOCTHV4I9CQ	Approved	1598211809.0	1598038981.0	1598039009.0	2020-08-22 10:12:34-04:00	378	65	12	14	skating2_1	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3FIUS151DZXHNCQRPL5RV3W58YYGGT	3T2HW4QDVY2M46QKJRYWOCTHV4I9CQ	Approved	1598218369.0	1598045559.0	1598045569.0	2020-08-22 10:12:34-04:00	283	67	73	239	skating2_1	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3IGI0VL64BFBPHOB08VUQWE40XZONM	3T2HW4QDVY2M46QKJRYWOCTHV4I9CQ	Approved	1598223103.0	1598050271.0	1598050303.0	2020-08-22 10:12:35-04:00	284	68	106	238	skating2_1	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3W92K5RLWYC2PCR2XKLMR78Q5525VL	3T2HW4QDVY2M46QKJRYWOCTHV4I9CQ	Approved	1598224144.0	1598051318.0	1598051344.0	2020-08-22 10:12:35-04:00	292	71	58	234	skating2_1	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
38F5OAUN5R7CUFA1GOJFAQVDOX47HW	3T2HW4QDVY2M46QKJRYWOCTHV4I9CQ	Approved	1598236421.0	1598063576.0	1598063621.0	2020-08-22 10:12:36-04:00	283	66	108	243	skating2_1	LJUtBgT2btty0owASQ1jViFKQsi0MBTtzVC33YiwUnLP2GVXyK
3DUZQ9U6SQJ3VEPD9GYUKIIIJQSSVU	3T2HW4QDVY2M46QKJRYWOCTHV4I9CQ	Approved	1598236486.0	1598063670.0	1598063686.0	2020-08-22 10:12:36-04:00	286	68	66	238	skating2_1	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
34PGFRQONS6NB06SCWUCEJA9U3FJWN	3MDWE879VKX3U1YE5R21DSNZDJI9BJ	Approved	1598126540.0	1597953732.0	1597953740.0	2020-08-21 09:11:09-04:00	139	58	71	96	coupon	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
308XBLVESMZCLLRUPA7PTWJFULVRBF	3MDWE879VKX3U1YE5R21DSNZDJI9BJ	Approved	1598146229.0	1597973419.0	1597973429.0	2020-08-21 09:11:10-04:00	138	60	68	103	coupon	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
32ZKVD547JIK2J6SEK6TBYGZOEKB3E	3MDWE879VKX3U1YE5R21DSNZDJI9BJ	Approved	1598210199.0	1598037383.0	1598037399.0	2020-08-22 10:12:37-04:00	137	59	70	104	coupon	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3X73LLYYQ591X02OWV046NH3O9XHNZ	3MDWE879VKX3U1YE5R21DSNZDJI9BJ	Approved	1598212427.0	1598039601.0	1598039627.0	2020-08-22 10:12:37-04:00	141	62	61	88	coupon	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3HVVDCPGTINLE8XX3RQ41MIY3OOYTA	3MDWE879VKX3U1YE5R21DSNZDJI9BJ	Approved	1598217073.0	1598044268.0	1598044273.0	2020-08-22 10:12:37-04:00	143	60	60	96	coupon	QEFVerrYMPqKs2CYnBmuaHXMO2aADmD3p07Nh4KrobbbLb9hsX
3YOH7BII0D257VC547PSTWR82U0VKX	3MDWE879VKX3U1YE5R21DSNZDJI9BJ	Approved	1598217967.0	1598045162.0	1598045167.0	2020-08-22 10:12:38-04:00	144	59	60	100	coupon	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
34J10VATJJTMWSQ0I5A6ATDNTYJQIA	3MDWE879VKX3U1YE5R21DSNZDJI9BJ	Approved	1598222428.0	1598049602.0	1598049628.0	2020-08-22 10:12:38-04:00	140	63	64	96	coupon	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3OLF68YTNDWAZLHTS17ZHWLQ9P7FA5	3MDWE879VKX3U1YE5R21DSNZDJI9BJ	Approved	1598222654.0	1598049847.0	1598049854.0	2020-08-22 10:12:39-04:00	131	57	83	112	coupon	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
345LHZDED1NZYIFYEBNOGO8ND3J3UN	3MDWE879VKX3U1YE5R21DSNZDJI9BJ	Approved	1598236126.0	1598063310.0	1598063326.0	2020-08-22 10:12:39-04:00	140	60	64	100	coupon	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3EJPLAJKEQBFH0WQ30KU4JZMPZSZ6G	3R868ACW5V7ER9O2PBOERRGP8ZZGZN	Approved	1598125273.0	1597952451.0	1597952473.0	2020-08-21 09:11:10-04:00	170	71	57	101	dancer	cnVoWEbzLW4xS3smduvqbK8KBFtA4LlbfEg7vRj0y2YmMw6nGO
